,trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,c_subscription_type,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,member_birth_year,member_gender,bike_share_for_all_trip,start_station_geom,end_station_geom
1695,201804301751383153,370,2018-04-30 17:51:38+00:00,Howard St at Beale St,22,2018-04-30 17:57:49+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,3153,,Subscriber,,37.789756,-122.394643,37.795392,-122.394203,1991,Female,No,POINT(-122.394643 37.789756),POINT(-122.394203 37.795392)
1696,201804301751352074,666,2018-04-30 17:51:35+00:00,13th St at Franklin St,338,2018-04-30 18:02:41+00:00,Broadway at 30th St,178,2074,,Subscriber,,37.80318908113163,-122.27057933807372,37.8193814,-122.2619284,1992,Male,No,POINT(-122.270579338074 37.8031890811316),POINT(-122.2619284 37.8193814)
1697,201804301751313921,766,2018-04-30 17:51:31+00:00,Davis St at Jackson St,11,2018-04-30 18:04:17+00:00,Berry St at 4th St,81,3921,,Subscriber,,37.79728,-122.398436,37.77588,-122.39317,1988,Male,No,POINT(-122.398436 37.79728),POINT(-122.39317 37.77588)
1698,201804301751193432,256,2018-04-30 17:51:19+00:00,2nd St at Townsend St,50,2018-04-30 17:55:35+00:00,Beale St at Harrison St,27,3432,,Subscriber,,37.780526,-122.390288,37.7880593,-122.3918648,1981,Male,No,POINT(-122.390288 37.780526),POINT(-122.3918648 37.7880593)
1699,201804301751153885,517,2018-04-30 17:51:15+00:00,Beale St at Harrison St,27,2018-04-30 17:59:53+00:00,San Francisco Caltrain (Townsend St at 4th St),30,3885,,Subscriber,,37.7880593,-122.3918648,37.776598,-122.395282,,,No,POINT(-122.3918648 37.7880593),POINT(-122.395282 37.776598)
1700,201804301751151762,186,2018-04-30 17:51:15+00:00,Hearst Ave at Euclid Ave,256,2018-04-30 17:54:21+00:00,Downtown Berkeley BART,245,1762,,Subscriber,,37.87511169286445,-122.26055324077606,37.8703477,-122.2677637,1953,Male,No,POINT(-122.260553240776 37.8751116928645),POINT(-122.2677637 37.8703477)
1701,201804301751141653,310,2018-04-30 17:51:14+00:00,The Embarcadero at Steuart St,23,2018-04-30 17:56:25+00:00,Embarcadero BART Station (Beale St at Market St),17,1653,,Subscriber,,37.791464,-122.391034,37.792251,-122.397086,1981,Male,No,POINT(-122.391034 37.791464),POINT(-122.397086 37.792251)
1702,201804301751122265,492,2018-04-30 17:51:12+00:00,MacArthur BART Station,176,2018-04-30 17:59:24+00:00,Shattuck Ave at 55th Ave,173,2265,,Subscriber,,37.82840997305853,-122.26631462574004,37.8403643,-122.2644881,1984,Male,No,POINT(-122.26631462574 37.8284099730585),POINT(-122.2644881 37.8403643)
1703,2018043017511050,537,2018-04-30 17:51:10+00:00,11th St at Bryant St,88,2018-04-30 18:00:07+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,50,,Subscriber,,37.7700298,-122.4117258,37.7766392,-122.3955263,1994,Female,No,POINT(-122.4117258 37.7700298),POINT(-122.3955263 37.7766392)
1704,201804301750583681,376,2018-04-30 17:50:58+00:00,Mechanics Monument Plaza (Market St at Bush St),20,2018-04-30 17:57:14+00:00,Powell St BART Station (Market St at 5th St),5,3681,,Subscriber,,37.7913,-122.399051,37.78389935708493,-122.4084448814392,1986,Male,No,POINT(-122.399051 37.7913),POINT(-122.408444881439 37.7838993570849)
1705,201804301750553084,703,2018-04-30 17:50:55+00:00,West Oakland BART Station,160,2018-04-30 18:02:38+00:00,Webster St at 2nd St,203,3084,,Subscriber,,37.8053183,-122.2948365,37.795194764385954,-122.27396965026855,1988,Male,No,POINT(-122.2948365 37.8053183),POINT(-122.273969650269 37.795194764386)
1706,20180430175054126,688,2018-04-30 17:50:54+00:00,S Van Ness Ave at Market St,59,2018-04-30 18:02:22+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,126,,Subscriber,,37.774814,-122.418954,37.7766392,-122.3955263,1956,Male,No,POINT(-122.418954 37.774814),POINT(-122.3955263 37.7766392)
1707,201804301750513412,435,2018-04-30 17:50:51+00:00,Bushrod Park,169,2018-04-30 17:58:07+00:00,49th St at Telegraph Ave,175,3412,,Customer,,37.8465156,-122.2653043,37.8359455,-122.2623663,1980,Male,No,POINT(-122.2653043 37.8465156),POINT(-122.2623663 37.8359455)
1708,201804301750471303,249,2018-04-30 17:50:47+00:00,Valencia St at Cesar Chavez St,141,2018-04-30 17:54:57+00:00,Valencia St at 22nd St,133,1303,,Subscriber,,37.7479981,-122.4202187,37.7552126,-122.4209752,1958,Male,No,POINT(-122.4202187 37.7479981),POINT(-122.4209752 37.7552126)
1709,201804301750373848,380,2018-04-30 17:50:37+00:00,Howard St at Beale St,22,2018-04-30 17:56:57+00:00,5th St at Howard St,45,3848,,Subscriber,,37.789756,-122.394643,37.781752,-122.405127,1979,Male,No,POINT(-122.394643 37.789756),POINT(-122.405127 37.781752)
1710,201804301750364011,205,2018-04-30 17:50:36+00:00,5th at Folsom,321,2018-04-30 17:54:01+00:00,Yerba Buena Center for the Arts (Howard St at 3rd St),284,4011,,Subscriber,,37.78014570345598,-122.40307085237872,37.78487208436062,-122.40087568759915,1977,Male,No,POINT(-122.403070852379 37.780145703456),POINT(-122.400875687599 37.7848720843606)
1711,20180430175036218,454,2018-04-30 17:50:36+00:00,San Jose Diridon Station,312,2018-04-30 17:58:10+00:00,Paseo De San Antonio at 2nd St,311,218,,Subscriber,,37.329732,-121.901782,37.333798,-121.886943,1993,Male,No,POINT(-121.901782 37.329732),POINT(-121.886943 37.333798)
1712,201804301750352815,364,2018-04-30 17:50:35+00:00,Folsom St at 9th St,78,2018-04-30 17:56:39+00:00,Market St at Franklin St,75,2815,,Subscriber,,37.7737172,-122.4116467,37.7737932060887,-122.42123901844025,1989,Female,No,POINT(-122.4116467 37.7737172),POINT(-122.42123901844 37.7737932060887)
1713,201804301750342623,691,2018-04-30 17:50:34+00:00,Mechanics Monument Plaza (Market St at Bush St),20,2018-04-30 18:02:05+00:00,San Francisco Caltrain (Townsend St at 4th St),30,2623,,Subscriber,,37.7913,-122.399051,37.776598,-122.395282,1985,Male,No,POINT(-122.399051 37.7913),POINT(-122.395282 37.776598)
1714,201804301750333922,500,2018-04-30 17:50:33+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2018-04-30 17:58:54+00:00,The Embarcadero at Sansome St,6,3922,,Subscriber,,37.795392,-122.394203,37.80477,-122.403234,1988,Female,No,POINT(-122.394203 37.795392),POINT(-122.403234 37.80477)
1715,201804301750153776,786,2018-04-30 17:50:15+00:00,Powell St BART Station (Market St at 5th St),5,2018-04-30 18:03:21+00:00,Broderick St at Oak St,71,3776,,Subscriber,,37.78389935708493,-122.4084448814392,37.7730627,-122.4390777,1994,Male,No,POINT(-122.408444881439 37.7838993570849),POINT(-122.4390777 37.7730627)
1716,201804301750103793,489,2018-04-30 17:50:10+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2018-04-30 17:58:19+00:00,S Park St at 3rd St,49,3793,,Subscriber,,37.795392,-122.394203,37.7807601,-122.3949894,1976,Female,No,POINT(-122.394203 37.795392),POINT(-122.3949894 37.7807601)
1717,201804301750103907,496,2018-04-30 17:50:10+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2018-04-30 17:58:27+00:00,San Francisco Caltrain (Townsend St at 4th St),30,3907,,Subscriber,,37.795392,-122.394203,37.776598,-122.395282,1991,Female,No,POINT(-122.394203 37.795392),POINT(-122.395282 37.776598)
1718,201804301749592089,607,2018-04-30 17:49:59+00:00,Bryant St at 2nd St,343,2018-04-30 18:00:06+00:00,Townsend St at 7th St,90,2089,,Customer,,37.783171989315306,-122.39357203245164,37.771058,-122.402717,1987,Male,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.402717 37.771058)
1719,201804301749524023,406,2018-04-30 17:49:52+00:00,Jackson Playground,115,2018-04-30 17:56:39+00:00,16th St Mission BART Station 2,223,4023,,Subscriber,,37.7650259,-122.3987734,37.7647652154977,-122.42009103298186,1978,Male,No,POINT(-122.3987734 37.7650259),POINT(-122.420091032982 37.7647652154977)
1720,201804301749502420,417,2018-04-30 17:49:50+00:00,MacArthur BART Station,176,2018-04-30 17:56:47+00:00,Adeline St at 40th St,150,2420,,Subscriber,,37.82840997305853,-122.26631462574004,37.8312769,-122.2782669,1973,Male,No,POINT(-122.26631462574 37.8284099730585),POINT(-122.2782669 37.8312769)
1721,201804301749463055,332,2018-04-30 17:49:46+00:00,Bryant St at 2nd St,343,2018-04-30 17:55:18+00:00,Montgomery St BART Station (Market St at 2nd St),21,3055,,Subscriber,,37.783171989315306,-122.39357203245164,37.7896254,-122.400811,1985,Female,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.400811 37.7896254)
1722,201804301749374028,197,2018-04-30 17:49:37+00:00,Victoria Manalo Draves Park,62,2018-04-30 17:52:55+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,4028,,Subscriber,,37.77779057034257,-122.40643188357352,37.7810737,-122.4117382,1981,Male,No,POINT(-122.406431883574 37.7777905703426),POINT(-122.4117382 37.7810737)
1723,201804301749341835,412,2018-04-30 17:49:34+00:00,Snow Park,198,2018-04-30 17:56:26+00:00,Telegraph Ave at 27th St,179,1835,,Subscriber,,37.80781318217903,-122.26449608802795,37.816073115011406,-122.26788640022278,1982,Female,No,POINT(-122.264496088028 37.807813182179),POINT(-122.267886400223 37.8160731150114)
1724,201804301749251735,158,2018-04-30 17:49:25+00:00,4th St at Mission Bay Blvd S,93,2018-04-30 17:52:04+00:00,Berry St at 4th St,81,1735,,Subscriber,,37.7704074,-122.3911984,37.77588,-122.39317,1971,Male,No,POINT(-122.3911984 37.7704074),POINT(-122.39317 37.77588)
1725,201804301749233265,686,2018-04-30 17:49:23+00:00,1st St at Folsom St,26,2018-04-30 18:00:50+00:00,San Francisco Caltrain (Townsend St at 4th St),30,3265,,Subscriber,,37.78729,-122.39438,37.776598,-122.395282,1993,Female,No,POINT(-122.39438 37.78729),POINT(-122.395282 37.776598)
1726,201804301749202205,333,2018-04-30 17:49:20+00:00,Post St at Kearny St,19,2018-04-30 17:54:54+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2205,,Subscriber,,37.788975,-122.403452,37.795392,-122.394203,1975,Male,No,POINT(-122.403452 37.788975),POINT(-122.394203 37.795392)
1727,201804301749182949,559,2018-04-30 17:49:18+00:00,14th St at Mandela Pkwy,230,2018-04-30 17:58:38+00:00,Telegraph Ave at 19th St,183,2949,,Subscriber,,37.8107432,-122.2914153,37.8087021,-122.2699271,1990,Female,No,POINT(-122.2914153 37.8107432),POINT(-122.2699271 37.8087021)
1728,20180430174915556,206,2018-04-30 17:49:15+00:00,MacArthur BART Station,176,2018-04-30 17:52:42+00:00,Market St at 40th St,191,556,,Subscriber,,37.82840997305853,-122.26631462574004,37.8305452,-122.2739367,1985,Male,No,POINT(-122.26631462574 37.8284099730585),POINT(-122.2739367 37.8305452)
1729,201804301749123912,531,2018-04-30 17:49:12+00:00,Beale St at Harrison St,27,2018-04-30 17:58:04+00:00,Berry St at 4th St,81,3912,,Subscriber,,37.7880593,-122.3918648,37.77588,-122.39317,1991,Male,No,POINT(-122.3918648 37.7880593),POINT(-122.39317 37.77588)
1730,20180430174911321,380,2018-04-30 17:49:11+00:00,Rhode Island St at 17th St,114,2018-04-30 17:55:31+00:00,17th & Folsom Street Park (17th St at Folsom St),110,321,,Subscriber,,37.7644783,-122.4025701,37.7637085,-122.4152042,1966,Male,No,POINT(-122.4025701 37.7644783),POINT(-122.4152042 37.7637085)
1731,201804301748544068,1226,2018-04-30 17:48:54+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,2018-04-30 18:09:20+00:00,McAllister St at Baker St,52,4068,,Subscriber,,37.7766392,-122.3955263,37.7774157,-122.4418376,,,No,POINT(-122.3955263 37.7766392),POINT(-122.4418376 37.7774157)
1732,20180430174853518,344,2018-04-30 17:48:53+00:00,Frank H Ogawa Plaza,7,2018-04-30 17:54:37+00:00,Lake Merritt BART Station,163,518,,Subscriber,,37.8045623549303,-122.27173805236816,37.7973195,-122.2653199,1976,Male,No,POINT(-122.271738052368 37.8045623549303),POINT(-122.2653199 37.7973195)
1733,201804301748372078,463,2018-04-30 17:48:37+00:00,The Embarcadero at Sansome St,6,2018-04-30 17:56:21+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2078,,Subscriber,,37.80477,-122.403234,37.795392,-122.394203,1988,Female,No,POINT(-122.403234 37.80477),POINT(-122.394203 37.795392)
1734,201804301748341576,408,2018-04-30 17:48:34+00:00,Lake Merritt BART Station,163,2018-04-30 17:55:23+00:00,2nd Ave at E 18th St,200,1576,,Subscriber,,37.7973195,-122.2653199,37.8002135669698,-122.25381016731262,1991,Male,No,POINT(-122.2653199 37.7973195),POINT(-122.253810167313 37.8002135669698)
1735,201804301748324070,563,2018-04-30 17:48:32+00:00,Broadway at Kearny,323,2018-04-30 17:57:56+00:00,Howard St at 2nd St,25,4070,,Subscriber,,37.79801364395978,-122.40595042705534,37.787521780456245,-122.39740490913393,1959,Male,No,POINT(-122.405950427055 37.7980136439598),POINT(-122.397404909134 37.7875217804562)
1736,201804301748231922,462,2018-04-30 17:48:23+00:00,San Fernando at 7th St,280,2018-04-30 17:56:06+00:00,5th St at Virginia St,296,1922,,Subscriber,,37.337246,-121.8830739,37.3259984,-121.87712,1998,Male,Yes,POINT(-121.8830739 37.337246),POINT(-121.87712 37.3259984)
1737,2018043017481398,197,2018-04-30 17:48:13+00:00,Webster St at O'Farrell St,285,2018-04-30 17:51:30+00:00,Raymond Kimbell Playground,31,98,,Customer,,37.78352083526095,-122.43115782737732,37.78381270927812,-122.4345588684082,1992,Female,No,POINT(-122.431157827377 37.783520835261),POINT(-122.434558868408 37.7838127092781)
1738,201804301748133458,635,2018-04-30 17:48:13+00:00,Steuart St at Market St,16,2018-04-30 17:58:48+00:00,3rd St at Townsend St,66,3458,,Subscriber,,37.79413,-122.39443,37.77874161153677,-122.39274082710836,1956,Male,No,POINT(-122.39443 37.79413),POINT(-122.392740827108 37.7787416115368)
1739,2018043017475865,274,2018-04-30 17:47:58+00:00,The Embarcadero at Bryant St,28,2018-04-30 17:52:32+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,65,,Subscriber,,37.78716801474664,-122.38809792330358,37.795392,-122.394203,1984,Male,No,POINT(-122.388097923304 37.7871680147466),POINT(-122.394203 37.795392)
1740,20180430174756800,980,2018-04-30 17:47:56+00:00,Spear St at Folsom St,24,2018-04-30 18:04:16+00:00,8th St at Ringold St,60,800,,Subscriber,,37.7896767,-122.3904285,37.77452040113685,-122.4094493687153,1987,Male,No,POINT(-122.3904285 37.7896767),POINT(-122.409449368715 37.7745204011368)
1741,201804301747463247,88,2018-04-30 17:47:46+00:00,Broadway at Battery St,9,2018-04-30 17:49:15+00:00,Davis St at Jackson St,11,3247,,Subscriber,,37.79857210846256,-122.40086898207666,37.79728,-122.398436,1988,Male,No,POINT(-122.400868982077 37.7985721084626),POINT(-122.398436 37.79728)
1742,201804301747451311,412,2018-04-30 17:47:45+00:00,The Embarcadero at Sansome St,6,2018-04-30 17:54:38+00:00,Embarcadero BART Station (Beale St at Market St),17,1311,,Subscriber,,37.80477,-122.403234,37.792251,-122.397086,1982,Male,No,POINT(-122.403234 37.80477),POINT(-122.397086 37.792251)
1743,201804301747431034,474,2018-04-30 17:47:43+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,2018-04-30 17:55:37+00:00,Cyril Magnin St at Ellis St,4,1034,,Subscriber,,37.7766392,-122.3955263,37.78588062694133,-122.4089150084319,1988,Male,No,POINT(-122.3955263 37.7766392),POINT(-122.408915008432 37.7858806269413)
1744,2018043017474125,967,2018-04-30 17:47:41+00:00,The Embarcadero at Vallejo St,8,2018-04-30 18:03:49+00:00,Berry St at 4th St,81,25,,Subscriber,,37.799953,-122.398525,37.77588,-122.39317,1983,Other,No,POINT(-122.398525 37.799953),POINT(-122.39317 37.77588)
1745,20180430174716682,1001,2018-04-30 17:47:16+00:00,Montgomery St BART Station (Market St at 2nd St),21,2018-04-30 18:03:57+00:00,Rhode Island St at 17th St,114,682,,Customer,,37.7896254,-122.400811,37.7644783,-122.4025701,,,No,POINT(-122.400811 37.7896254),POINT(-122.4025701 37.7644783)
1746,201804301747022269,510,2018-04-30 17:47:02+00:00,Howard St at Beale St,22,2018-04-30 17:55:33+00:00,Howard St at 8th St,61,2269,,Subscriber,,37.789756,-122.394643,37.7765126,-122.4113061,1979,Male,No,POINT(-122.394643 37.789756),POINT(-122.4113061 37.7765126)
1747,201804301746591335,502,2018-04-30 17:46:59+00:00,Ryland Park,305,2018-04-30 17:55:21+00:00,San Fernando St at 4th St,310,1335,,Subscriber,,37.342725,-121.895617,37.335885,-121.88566,1993,Male,Yes,POINT(-121.895617 37.342725),POINT(-121.88566 37.335885)
1748,20180430174655320,206,2018-04-30 17:46:55+00:00,Beale St at Harrison St,27,2018-04-30 17:50:22+00:00,Embarcadero BART Station (Beale St at Market St),17,320,,Subscriber,,37.7880593,-122.3918648,37.792251,-122.397086,1984,Female,No,POINT(-122.3918648 37.7880593),POINT(-122.397086 37.792251)
1749,201804301746542685,1442,2018-04-30 17:46:54+00:00,Washington St at Kearny St,10,2018-04-30 18:10:57+00:00,San Francisco Caltrain (Townsend St at 4th St),30,2685,,Subscriber,,37.79539293725452,-122.4047702550888,37.776598,-122.395282,1987,Female,No,POINT(-122.404770255089 37.7953929372545),POINT(-122.395282 37.776598)
1750,201804301746513983,461,2018-04-30 17:46:51+00:00,Beale St at Harrison St,27,2018-04-30 17:54:32+00:00,San Francisco Caltrain (Townsend St at 4th St),30,3983,,Subscriber,,37.7880593,-122.3918648,37.776598,-122.395282,1989,Male,No,POINT(-122.3918648 37.7880593),POINT(-122.395282 37.776598)
1751,201804301746481782,445,2018-04-30 17:46:48+00:00,Post St at Kearny St,19,2018-04-30 17:54:14+00:00,San Francisco Caltrain (Townsend St at 4th St),30,1782,,Subscriber,,37.788975,-122.403452,37.776598,-122.395282,1984,Male,No,POINT(-122.403452 37.788975),POINT(-122.395282 37.776598)
1752,201804301746362761,842,2018-04-30 17:46:36+00:00,Golden Gate Ave at Polk St,41,2018-04-30 18:00:39+00:00,Mission Dolores Park,120,2761,,Subscriber,,37.78127,-122.41874,37.7614205,-122.4264353,1972,Male,No,POINT(-122.41874 37.78127),POINT(-122.4264353 37.7614205)
1753,201804301746323808,1325,2018-04-30 17:46:32+00:00,Webster St at O'Farrell St,285,2018-04-30 18:08:37+00:00,Valencia St at 16th St,98,3808,,Customer,,37.78352083526095,-122.43115782737732,37.765052,-122.4218661,1991,Male,No,POINT(-122.431157827377 37.783520835261),POINT(-122.4218661 37.765052)
1754,201804301746324027,343,2018-04-30 17:46:32+00:00,1st St at Folsom St,26,2018-04-30 17:52:15+00:00,San Francisco Caltrain (Townsend St at 4th St),30,4027,,Subscriber,,37.78729,-122.39438,37.776598,-122.395282,,,No,POINT(-122.39438 37.78729),POINT(-122.395282 37.776598)
1755,201804301746322479,286,2018-04-30 17:46:32+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,2018-04-30 17:51:19+00:00,Townsend St at 7th St,90,2479,,Subscriber,,37.7766392,-122.3955263,37.771058,-122.402717,1979,Female,No,POINT(-122.3955263 37.7766392),POINT(-122.402717 37.771058)
1756,201804301746311637,611,2018-04-30 17:46:31+00:00,19th Street BART Station,182,2018-04-30 17:56:42+00:00,Grand Ave at Santa Clara Ave,193,1637,,Subscriber,,37.8090126,-122.2682473,37.8127441,-122.2472152,1992,Male,No,POINT(-122.2682473 37.8090126),POINT(-122.2472152 37.8127441)
1757,201804301746152857,352,2018-04-30 17:46:15+00:00,Beale St at Harrison St,27,2018-04-30 17:52:07+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2857,,Subscriber,,37.7880593,-122.3918648,37.795392,-122.394203,1969,Female,No,POINT(-122.3918648 37.7880593),POINT(-122.394203 37.795392)
1758,201804301746113990,832,2018-04-30 17:46:11+00:00,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,2018-04-30 18:00:03+00:00,Church St at Duboce Ave,85,3990,,Subscriber,,37.7766392,-122.3955263,37.7700831,-122.4291557,1990,Female,No,POINT(-122.3955263 37.7766392),POINT(-122.4291557 37.7700831)
1759,201804301746061319,532,2018-04-30 17:46:06+00:00,Montgomery St BART Station (Market St at 2nd St),21,2018-04-30 17:54:59+00:00,2nd St at Townsend St,50,1319,,Subscriber,,37.7896254,-122.400811,37.780526,-122.390288,,,No,POINT(-122.400811 37.7896254),POINT(-122.390288 37.780526)
1760,201804301746021128,777,2018-04-30 17:46:02+00:00,2nd St at Folsom St,37,2018-04-30 17:58:59+00:00,Esprit Park,126,1128,,Subscriber,,37.78499972833808,-122.39593561749642,37.7616343,-122.3906477,1956,Male,No,POINT(-122.395935617496 37.7849997283381),POINT(-122.3906477 37.7616343)
